state_name,X_STATE,IYEAR,n_obs,n_disabled,pct_disabled,n_lackAccess,pct_lackAccess,n_hlthNeed,pct_hlthNeed,n_unmetNeed,pct_unmetNeed,n_DisUnmetNeed,pct_DisUnmetNeed,Population,Poverty Rate,Unemployment rate,Personal income,State Minimum Wage,Marginally Food Insecure,Food Insecure,Very Low Food Secure,Food Stamp/SNAP Recipients,SSI recipients,Medicaid beneficiaries,WIC participation,SBP Total Participation,Fraction of the Year ACA Expansion
NA,48,2025,965,320861.40749622294,0.2793920633026985,462806.2742124466,0.37472135858303646,762451.1023735882,0.9868508199531739,284150.89182278106,0.3890460772571832,116974.37589989742,0.4161733745735743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT,49,2017,10199,475078.4140104165,0.2247232990494424,872054.4369891222,0.4033165669531451,1125817.9831615603,0.9806910117214155,405647.2707483148,0.36383711587091305,153032.6388099712,0.3925743444911021,3101042,8.6,3.3,136996800,7.25,20.19106,9.96035,3.01419,206299,31720,302218,53748,87312,0
UT,49,2018,9880,463402.3016612963,0.22743007520072853,804775.3825766027,0.3869883030516205,1114025.596480618,0.9844550004324681,384253.07791529526,0.346793367524262,137965.65697699826,0.3622995619327625,3153550,6.9,3,148240600,7.25,18.46536,9.74457,1.65884,189093,31489,294788,48989,86015,0
UT,49,2019,11368,502100.6555870224,0.23346776072092448,867948.7035792291,0.3926258120150834,1216266.299212866,0.9854149574295797,434368.6660518724,0.3587028716793083,162806.28292736583,0.39042469509978506,3205958,7.3,2.6,156896300,7.25,21.32643,13.43244,3.93815,160829,31699,289310,43646,85282,0
UT,49,2020,11351,520836.9776653574,0.22979627104697162,847740.3053341757,0.3621524605879247,1285524.9337956978,0.9808814756227698,400753.8653623719,0.3139682136282096,155811.8975772739,0.35973493571671095,3284077,7.4,4.8,169991600,7.25,18.4518,9.89391,2.04186,164041,31465,335820,40663,99557,1
UT,49,2021,10547,565857.9115947144,0.2484902558324972,720369.0940824058,0.3137394561860451,1344509.9808030904,0.9867845352878885,370492.44361995766,0.2865320098926138,156787.5833927808,0.3400974933059676,3339738,7.9,2.8,194799100,7.25,18.03562,11.82393,3.96348,163010,30602,431444,37290,89514,1
UT,49,2022,9644,595239.5030130498,0.2656554139495776,701584.4678170525,0.3045103488317307,1379437.5934513565,0.9864225569657623,375616.4475961041,0.28428493516850706,162504.5654928568,0.33317851428228606,3391011,6,2.4,206055700,7.25,22.14574,13.60155,4.70811,156291,30482,490736,37457,100720,1
UT,49,2023,11797,704701.5655348457,0.2799583689973659,823664.8692960761,0.3230065258467206,1530243.5179011512,0.9866843356274737,437077.6308659194,0.29621201363785044,197948.71822862406,0.34731774444350944,3443222,6.3,2.7,222237800,7.25,23.28081,12.86538,4.79394,158441,29948,476571,40731,72188,1
UT,49,2024,11784,622574.0766001646,0.27348763395091436,741590.4777920718,0.3224325816275116,1352785.6131035346,0.9859304062822484,398306.41692676133,0.30394832477360834,181490.63818662678,0.360680342851016,3503613,7.5,3.2,235907400,7.25,23.59694,11.64371,3.6716,169281,30066,342287,46434,73225,1
NA,49,2025,1340,62554.23103568422,0.2511913660533999,74584.35381778803,0.29937107590378675,157067.9241747872,0.9894138377949195,43850.00961641267,0.28460594469523015,17251.676928736346,0.32468408068313437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VT,50,2017,6489,122427.60353543532,0.25434452594944557,105378.00153233863,0.21033159120253908,293625.1381812119,0.985872754431096,57986.690812196925,0.198630527944348,23394.603573186523,0.21659823209794396,624344,10.2,2.9,32276900,10,16.31303,9.61303,3.39168,76558,15435,184109,11558,24709,1
VT,50,2018,6477,118535.44785397373,0.24233815581430848,116583.18216825735,0.23484257883403706,287937.17644336936,0.9830643803676197,62758.34185410169,0.22015018249780818,23970.738617709092,0.2333762802254708,624358,9.7,2.5,33422700,10.5,14.34806,9.44957,3.0395,73058,15237,175896,11427,25551,1
VT,50,2019,6533,115558.067589282,0.23644531551009412,115618.59553846746,0.22585834881760564,301876.29845197994,0.981404444266319,64064.630934385794,0.2134122964684715,26049.465051268486,0.25615917808468963,623989,8.6,2.4,34502300,10.96,15.73128,10.22637,3.74808,68277,15054,166532,11321,25197,1
VT,50,2020,6488,109856.71394279382,0.22724369435540265,118131.57465993661,0.23456488332715972,291820.877569957,0.9879151848452365,62447.739410609815,0.2155289040696298,23652.8434440391,0.25291108047777805,642977,8.6,5.6,37392800,10.96,12.09835,6.57945,1.82459,68568,14978,172951,11227,16649,1
VT,50,2021,6494,124250.57168120223,0.2524438520761275,79144.24369847852,0.16125475008113013,312952.3513122684,0.9862011233914075,44051.86361452866,0.1481304812875037,19137.622835174436,0.18648670780096432,647210,7.5,3.6,39552800,11.75,12.71951,8.5259,2.21488,67790,14573,190410,11413,3649,1
VT,50,2022,8141,120449.46982326057,0.265015230701341,80180.0605294333,0.1704848542127866,304592.5385263934,0.9894262489177923,44672.64570676553,0.15507627648465572,18528.383003205254,0.1888746103472263,648142,9,2.4,41336500,12.55,13.87586,7.99066,2.72338,69483,14133,199745,11199,33935,1
VT,50,2023,8434,150178.04840134375,0.27468782669658115,87492.97633121896,0.16039097575015443,358771.6469714476,0.9846805740803455,51163.32247125495,0.15042014190874872,21336.60227481863,0.17409800941388476,648708,6.7,1.9,44058600,13.18,13.93557,9.33625,3.44178,70685,13709,197206,10928,34900,1
VT,50,2024,6445,129717.56613489921,0.2571273489705857,85999.06613883583,0.17012675703392147,332715.188059129,0.9874310051232885,54126.891796425996,0.17025813487232458,19558.146966498054,0.1891700422678947,648493,7.2,2.3,46229300,13.67,16.77131,7.45927,2.65663,66493,13519,170822,10315,34663,1
NA,50,2025,103,2082.027087253765,0.22510730789945257,1944.909748560612,0.20245154142235916,5702.872085775489,1,1392.602271212291,0.253695370279168,857.9195262637729,0.5268294893118943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,51,2017,9611,1569585.3782766631,0.24544811193275487,2204770.2569912807,0.3355385324679328,3554694.019936637,0.9858917941751055,1108237.9005789391,0.3132478622877161,492339.4536909303,0.3615142479763896,8463587,10.3,3.7,470835700,7.25,18.46269,10.88219,2.98372,775548,157590,1025032,122185,329202,0
VA,51,2018,10321,1645781.33592537,0.25615591499086654,2052891.0507855078,0.33388120975605096,3568448.0668211747,0.9823839037422571,1072017.9251734393,0.32599214492113676,477369.08430528856,0.37403797189779986,8501286,9.8,3,492764300,7.25,15.34003,9.06722,4.80155,736221,155879,1069506,113952,351369,0
VA,51,2019,9946,1604711.2427648553,0.25180086288657433,2128546.474786507,0.3189232861157491,3649973.54838333,0.9806979594246096,1072138.6320937502,0.29543164030032976,445087.72174368845,0.3249318515738856,8535519,8.8,2.8,509201300,7.25,12.97128,6.31007,2.13785,654882,155477,1531721,109469,359907,1
VA,51,2020,9558,1437417.1682172602,0.22669570952129345,2171768.9496099227,0.3262253862762211,3521372.9956599833,0.9774726415399919,933914.8661937371,0.26704724164790195,384098.7395789044,0.3196943170947688,8637615,7.8,6.5,530771600,7.25,14.31862,9.21933,3.50378,730370,155063,1457772,114114,264577,1
VA,51,2021,8087,1344795.7156116338,0.2579068446760914,1238438.644542342,0.22917423392120645,3217674.0790337706,0.9842604649355222,673892.9209908905,0.21564779489384556,277727.49219794973,0.2458945683493481,8658910,9.8,3.8,582077900,9.5,14.84256,6.71176,2.93231,757583,151138,1673723,120826,56884,1
VA,51,2022,12222,2163539.204990503,0.2871026451434307,1903255.906561813,0.24572649326031068,4768470.663226941,0.985671956492697,1076065.4171164846,0.23426616954018892,467711.3320020252,0.26210788525148904,8683414,8.3,2.7,604039500,11,18.58505,11.73749,5.24155,794646,148318,1853873,121132,447610,1
VA,51,2023,6983,1985681.500896873,0.30201858482657107,1551713.3312595962,0.2328475338326428,4043716.2563476735,0.9849328031408522,826925.848051182,0.2111002938776758,413919.5882931339,0.24698059160629446,8734685,9.4,2.7,645405900,12,18.97638,11.94485,4.75998,842819,146622,2007919,123107,390935,1
VA,51,2024,6853,1957221.1679845694,0.2979799382548509,1551103.143366965,0.23072077383184522,4178940.3040519925,0.9851798352446205,844174.01618416165,0.20766777103405507,418792.65016022004,0.2530088376908231,8811195,8.1,2.9,681552200,12,21.60332,15.18489,4.78402,827774,148756,1831722,106992,419371,1
NA,51,2025,34,8444.268857930392,0.16591349244662934,20428.880505787314,0.4228170901838727,20942.22088516362,1,7604.369148520089,0.36311187768568304,1922.265443333919,0.30320283489813604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA,53,2017,13272,1334091.4056111723,0.24258583211243775,1917822.8112933866,0.33495728423745663,3187498.8870568587,0.9834048232785014,935805.8549737806,0.2961050241893157,380875.2361930776,0.3321062775904804,7423362,9.9,4.7,433795800,11,21.18647,12.63359,3.32831,929486,150356,1834491,157453,195541,1
WA,53,2018,13106,1342326.727745892,0.24205306238024915,1929698.6999242003,0.33220840285590786,3293742.4800842265,0.9819541961166324,934137.756796343,0.2864345573182604,342800.26731326873,0.2973220554877689,7523869,8.6,4.5,468055100,11.5,17.86304,10.56516,3.75307,877244,149201,1775614,145015,199596,1
WA,53,2019,12987,1292925.2244697127,0.23198064867779947,2050979.2573262877,0.3443413451886075,3416419.7341595627,0.9815069185855709,1023915.3437211822,0.30139712780934075,357946.296457217,0.31489927231869946,7614893,7,4.3,493127900,13.5,15.17845,8.30285,2.65453,833128,148674,1728370,131390,203048,1
WA,53,2020,12673,1261062.6770162957,0.22824371419532372,1944912.241073953,0.32955518023538877,3253046.856383162,0.9809845923232832,926830.7490481315,0.287214706917015,327834.0914524215,0.3112053435295886,7727209,8.2,8.7,522862200,13.5,15.37283,9.45332,3.18173,870997,146646,1795931,123501,149352,1
WA,53,2021,12830,1431410.883375647,0.25583320799435777,1360149.8093701124,0.24062090582943169,3443952.843480038,0.9881579345110031,724791.2584453969,0.2195964722532473,297139.71147267113,0.25726238240762167,7743760,7.7,5.2,572644900,13.69,14.49102,8.42663,2.74428,927999,141350,1980123,122941,40018,1
WA,53,2022,25468,1580133.346918425,0.27549485824514935,1493664.7981862002,0.2536276153855643,3682128.0826915507,0.9881436756380506,820089.0119474262,0.23319550516503623,355595.4274141172,0.27201995864513134,7794123,9,4.1,592733000,14.49,15.61093,9.45615,3.22142,874543,137815,2120092,121676,239280,1
WA,53,2023,26872,1666116.760448225,0.2726246095629546,1472015.2688727234,0.24305267335383365,3743814.360696516,0.9880166163491316,793624.6342479669,0.222182383862332,370618.8255293339,0.275410493125907,7857320,8.7,4.2,637129400,15.74,24.64012,13.27912,4.35259,897771,134979,2133317,127847,230542,1
WA,53,2024,24993,1567699.6878316358,0.27812471744152273,1437868.6744117695,0.25030181026551845,3612216.925277695,0.9891280088316273,794329.8236043609,0.22981171546841397,345844.13369603874,0.27181445152126466,7958180,9.8,4.5,677934600,16.28,21.78386,13.07508,3.05416,888316,134723,1860025,134631,256014,1
NA,53,2025,1631,98486.33510722907,0.24041593254192728,131313.5929611056,0.30619010533704405,257705.29947478508,0.9864774835676345,71437.681171773,0.2924967178493785,26998.59234276724,0.3415273654848386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WV,54,2017,5468,601398.403202867,0.4205635294189518,445448.8588395914,0.30966868441696666,981530.5252040316,0.9779871131271874,281336.7963239703,0.2888825091185437,165221.3681139769,0.305381029618671,1817004,17.3,5.2,70729900,8.75,26.67215,15.89842,5.35962,340308,73901,552510,38315,155964,1
WV,54,2018,4893,596298.0180599536,0.42389285389241343,450786.9148263519,0.31552000605562397,982171.395463413,0.992237237390587,280791.76487716683,0.2874503915142623,159311.79500535727,0.295968787436868,1804291,15.9,5.2,74321600,8.75,29.02558,18.46949,5.97593,321009,72326,536762,35412,149357,1
WV,54,2019,5305,591472.2566900125,0.4204833463661238,419097.69916496397,0.2947317876682654,1004719.7887237055,0.988682186706276,272530.15743958496,0.2741947910929561,154657.02600012106,0.2911674455295898,1792147,13.9,4.9,75834600,8.75,24.75821,13.52372,4.67805,282662,70859,520696,32674,149730,1
WV,54,2020,5880,493842.0730463753,0.355502160051252,401889.51886186,0.28462270394083494,950859.4189100103,0.9876659156370492,239989.24886370174,0.25430159601079516,123438.73660775696,0.27444446961378793,1791646,14.2,8.3,80440300,8.75,24.60903,14.78703,4.94124,306218,69213,535649,33836,111479,1
WV,54,2021,6733,549291.5719102154,0.39406372735316914,309243.9556768741,0.22564687091996505,981503.4315441275,0.9910581298491891,212605.91832194073,0.22388651803108345,114413.90542461623,0.23576282607108565,1785618,16.9,5.1,87322500,8.75,23.57718,12.25128,3.0645,302444,66493,600874,32949,15243,1
WV,54,2022,4395,487451.5243764756,0.40273330089964143,275056.6925331192,0.22776398672519038,865478.2162753617,0.9894362962192426,172762.4069119467,0.20693867789405698,98595.66883017358,0.2299859723042954,1774122,15.5,3.9,88990100,8.75,22.66577,14.8524,4.05774,310879,64747,641869,33972,140862,1
WV,54,2023,4381,537511.09008785,0.3969304252477894,323150.90648528346,0.23895502670556837,1020693.4879772167,0.9932629843774173,219760.3259290058,0.22293582114929061,118109.50884319129,0.24611553066583755,1770495,13.3,3.9,93771000,8.75,22.93889,14.93527,2.56293,307242,63130,630780,37048,136374,1
WV,54,2024,6170,606785.6015802487,0.39796806190472994,382355.8473663079,0.25187236945741703,1143515.0347281462,0.9906560230964365,271994.53428003425,0.24521816027762225,146373.85510849574,0.26920523809955593,1769979,13.1,4.1,97970700,8.75,26.85744,15.00158,3.78394,277429,62398,522117,35971,145956,1
NA,54,2025,205,24404.994805471382,0.46008526421996826,14559.683200442038,0.2724008669735005,40346.97455882441,1,10204.126049631048,0.2571208729165706,7344.851332868419,0.34263877434797624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WI,55,2017,5543,992087.800600847,0.23774630233525196,1198523.9870872553,0.2767368067572823,2342134.9895948498,0.9858772447343034,611534.4251408323,0.26269098275570335,257779.8008960089,0.3003209011131137,5790186,9.5,3.3,285249900,7.25,18.83088,11.1175,4.25553,691635,118089,1185637,95958,190114,0
WI,55,2018,5054,933485.1699782754,0.21676164460779976,1285684.0191971753,0.2850168745123374,2400245.965043241,0.9899950326954087,637998.4043239817,0.26704272397359713,242555.16973129686,0.31064653785432295,5807406,8.6,3,299827000,7.25,15.75483,10.98978,5.17102,652885,116776,1184947,92487,192102,0
WI,55,2019,4906,1000331.0499060444,0.23266982302666953,1246890.9292591417,0.27987102403937963,2506754.4220335814,0.9838894009940355,620093.2373101475,0.24952964751553605,221824.8907926393,0.25428653497993253,5822434,8.4,3.3,309909300,7.25,22.24649,14.8652,4.0863,572323,116786,1182357,87666,200717,0
WI,55,2020,5266,1005694.77274921,0.2225333259622855,1178323.4585175319,0.2510436223424747,2552464.3475602395,0.9910705760666072,565179.8673279388,0.22331600212640365,232894.06944178388,0.26979359482097565,5897375,8,6.4,327298400,7.25,15.13922,9.68268,4.13213,647376,116383,1267446,87222,155299,0
WI,55,2021,5935,1026658.8426138491,0.2365748247282411,909130.9326330501,0.21082917855183173,2589376.4848580905,0.9843434144751558,442653.9882996124,0.1799143002651736,172517.24667505056,0.2060402777166686,5881608,9.3,3.8,357005400,7.25,16.78665,9.24861,3.11143,762395,112411,1414621,86032,78956,0
WI,55,2022,9483,1075322.1854013852,0.2845250314236967,844623.8775992604,0.2186339039619948,2409530.4298692974,0.9903846070948181,458806.5708434001,0.19754790197159083,210584.27137530578,0.23207245858018447,5903975,6.6,2.8,365050100,7.25,18.84006,12.40272,4.21959,708238,109123,1514528,84350,269676,0
WI,55,2023,10518,1076078.1285268827,0.28763439002135294,917747.2356564191,0.23704198306782812,2439818.9857072206,0.9881490325729747,504632.9489013716,0.21419357917126586,229170.37582922506,0.2521177059389838,5930405,9.3,2.8,384719800,7.25,17.62285,11.01404,2.5411,707321,107428,1540815,89411,211271,0
WI,55,2024,17434,1786552.870474234,0.3090415196681373,1407637.597997899,0.2367418544335259,3819040.9564844496,0.9898123722245862,791453.135592714,0.21458823622467757,363243.54595628043,0.24175502295245982,5960975,8.9,3,403888300,7.25,20.82952,14.59424,4.21097,705421,108280,1278155,92268,222999,0
NA,55,2025,14,3734.4112097138823,0.400925690971807,7887.000378171563,0.7839984524358952,5109.280583776417,1,4443.4879852328295,0.8696895604720379,3386.8339268828922,0.9069258141880898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WY,56,2017,4462,121217.95133229505,0.2753147996020745,192635.8402299456,0.4310507879563186,241004.71325152792,0.9785851391027955,93275.53826873668,0.38917399869808206,40905.754849836616,0.4030554081430537,578931,12.4,4.2,32723600,5.15,19.77701,13.06391,4.23569,32839,6795,61529,10159,15707,0
WY,56,2018,4455,116314.07295253825,0.2701590343971458,187251.51881913783,0.42763414937254535,236200.49685635653,0.9790433155229774,91464.82681768508,0.39026300842812406,37812.98355513701,0.396877372892776,577601,9.5,3.9,35054200,5.15,20.86219,12.16235,5.27903,29330,6880,58109,9062,16404,0
WY,56,2019,4628,116509.94141572408,0.27270351892435313,188929.95740909246,0.4317693281244433,238505.64296214428,0.9873047869981767,96933.44096243836,0.4089127147168481,40525.513581886116,0.4070171754111905,578759,9.2,3.6,35992700,5.15,18.88765,12.49942,4.09289,24309,6983,54259,7961,17303,0
WY,56,2020,4809,108091.26029339267,0.2508055659101769,180758.74840363994,0.4066714356751347,233894.01847291912,0.9815849415224641,85679.0776328254,0.36776487339932135,33479.09211158832,0.3872847313808219,577681,9.7,5.9,37602900,5.15,20.86755,10.25358,4.27823,26928,6978,59487,7561,12982,0
WY,56,2021,4409,121421.37687630982,0.2852989203624366,152501.23085942824,0.3531233960400316,255587.74993924785,0.977980012918018,74433.45276853124,0.29926459555373325,33209.32331268133,0.3273924223399594,579636,9.4,4.5,41420500,5.15,16.98077,10.10061,3.97252,29118,6830,72714,7136,2560,0
WY,56,2022,3459,106857.38178897524,0.28950704732799526,138754.7628890886,0.3701603471330289,226519.90708816674,0.9838411763260265,74783.12771359719,0.33764292941976326,35378.40410525434,0.40220997170276307,581978,7.1,3.4,45259300,5.15,23.56051,15.05696,3.81549,30178,6706,79730,6975,25209,0
WY,56,2023,5170,155293.65219693794,0.3140824230305187,174464.99472786096,0.3476626949211048,305464.9628285132,0.9881790438186577,93873.21877270917,0.31653205080772856,43813.30620528995,0.3436909481873364,585067,9.4,2.9,48583000,5.15,25.27504,15.97786,7.44596,29745,6580,88092,7571,15721,0
WY,56,2024,4604,139751.43292444118,0.31494552110092444,159290.87574852543,0.35186432529866857,280558.3632295038,0.9809199121482295,87559.04127374108,0.32001741165069664,40773.278969145904,0.3452140253586035,587618,7.7,3.2,50815400,5.15,26.28488,17.81774,7.76782,29031,6665,70627,7785,15526,0
NA,56,2025,4,175.4916364389614,0.4177338580874703,51.9274705788894,0.12360624737343438,420.1039323037463,1,51.9274705788894,0.12360624737343438,51.9274705788894,0.29589712440199706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2017,1502,27037.377648908,0.26385202824739346,53042.64561232116,0.49883966214136244,51641.56143305783,0.9684023918962794,25433.548631180904,0.49427646354210936,11586.991081709712,0.5423595132539341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2018,1523,23973.73362190481,0.25137415744033526,46514.86612242639,0.4706287472911187,46691.1076415207,0.9843675281804237,20630.319903244348,0.4601949664300919,8951.1095696117045,0.5312137942268963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2019,2399,29832.110727783085,0.2887567174819767,52013.82586397523,0.48767385966357524,51311.68327572451,0.974283441518285,24667.321824363866,0.48557787420188775,10617.664225479977,0.4969618261811123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2020,2336,25633.936092164942,0.23917497161615286,51559.47474726021,0.46261545394429027,52143.92468601623,0.9787470809050025,22426.650707299326,0.43501531381208863,9492.241973578177,0.46231122587221124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2021,1441,25785.38035055313,0.30193607927566746,33616.915006019706,0.37405154606541746,41324.810380301096,0.9632496638956448,12970.00087101053,0.3186357903055185,7171.4261778608725,0.36947864639710415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2022,2414,35675.39870926067,0.3095863140677836,49155.47975414242,0.39572155692019406,67550.15281995562,0.9827225914026615,26472.55010792361,0.39448512194246793,9715.211160612585,0.36449242970260376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2023,1379,29016.0065697566,0.31483575337626346,39931.208858244005,0.4146786054498447,53957.641783765604,0.9866267238625034,21392.287070487542,0.40021207902288053,9945.696187505022,0.43007533026094447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2024,1713,40758.78860245201,0.37318533367453965,45096.57794124954,0.38405911090737804,68424.82326959664,0.9755469619246285,22566.98610181318,0.33202555567347775,13739.200626162417,0.3959744977816825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,66,2025,197,1556.0759243528416,0.1620132642564166,2928.8042786166534,0.29378717459170106,3238.906166711649,0.8665137491861539,1366.391712304078,0.4243063287151026,711.3850993603924,0.6074808732341437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2017,4044,1022141.3887737176,0.4125069944185413,689239.7808261503,0.27727696707812877,1535727.0909329995,0.967643727181033,407604.85977540334,0.2666909310698784,212194.34426255143,0.24102129548529586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2018,3517,835963.9884437345,0.42562183757607736,546207.2049608544,0.27752336696795904,1203163.505235491,0.9779883829698494,299449.8582862303,0.2500170720106747,173134.3147834941,0.2455489503884908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2019,5679,1281910.2870650992,0.47394945469505706,826929.5618399451,0.30369501191780296,1651956.9794850321,0.96718145849088355,452122.6779733476,0.27463855183764163,289499.55255387595,0.2788231820944008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2020,5827,1218110.2602879982,0.41199528858048906,775715.98698338,0.2595658579060718,1624869.630080585,0.9625629529529253,377348.004336515,0.23287351874095738,210565.1403220676,0.22597439679221237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2021,4392,1281195.6188279926,0.44176520051600116,633605.5764602264,0.21841044717116662,1671197.3800730417,0.968463400671835,306903.89507379045,0.1845929917795026,177520.08421391086,0.16849300243648613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2022,5473,1301031.2311196192,0.4310918620596987,741574.511279237,0.24639411570757824,1799130.8215118696,0.9751415744639568,375977.51020081964,0.21045204407691612,217487.42738952916,0.20500065091240244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2023,4731,1178820.1534545538,0.43879958306773,551908.2271434152,0.20439270382714236,1722085.26861093,0.9735498512848605,316750.47687972867,0.18481815659102968,203044.7187826044,0.203486660258668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2024,4575,1220250.0979571696,0.43567192600481136,594349.5437786018,0.21121954027102427,1745127.1268746415,0.9641238840206748,312171.4026197112,0.18022011598984436,179308.07354964715,0.17789360246761846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,72,2025,492,113082.50068213989,0.38713495302394596,57458.166655831876,0.19263911710611653,190434.23889815796,0.9758134186789583,28387.32325815939,0.1501388701267921,14343.825082273246,0.14861075049042796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2021,1192,21205.651278033714,0.3182868082288505,25855.900357022016,0.39079280226064156,37025.99040802583,0.9877955707771333,14077.262160105658,0.4088274441580634,6514.27883679277,0.3987843476503231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2022,1617,21805.28918824861,0.3226655593934612,30089.639521666955,0.43547692538492716,40105.10759839941,0.9790204378737977,16714.08963739999,0.4447017486272678,10999.359246742377,0.6036074333689205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2023,2118,20899.211860082294,0.30349041548737266,27054.689090700627,0.3825844831348024,40607.82986274437,0.983138243714261,13860.122385828123,0.3550341564348314,6231.857868980016,0.4031309088643916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2024,1398,19389.29379893617,0.2834933228848761,28852.432494514316,0.41327229277270855,39995.1940926467,0.9746318408824889,17267.827756441013,0.4401004598543662,9324.92623568057,0.5601983114348043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,47,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,78,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
